date_of_dissection,dissector,host_species,lot_number,fish_number,date_of_collection,year,TL_mm,location_of_collection,lat,long,site_number,lat_updated,long_updated,C_mariae_total_updated,C_mariae_total,C_mariae_lips,C_mariae_body,C_mariae_throat,C_mariae_head,notes
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,17,7.26,1930,82,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,18,7.26,1930,88,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,19,7.26,1930,71,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,20,7.26,1930,75,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,21,7.26,1930,64,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,22,7.26,1930,79,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,23,7.26,1930,69,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,24,7.26,1930,74,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,25,7.26,1930,79,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,26,7.26,1930,79,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,27,7.26,1930,82,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,28,7.26,1930,67,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,29,7.26,1930,74,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,30,7.26,1930,71,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,31,7.26,1930,58,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,32,7.26,1930,63,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,33,7.26,1930,66,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,34,7.26,1930,72,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,35,7.26,1930,67,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,1,0,1,0,0,Specific Location: Reef at the East Side of False Bay - 1 Nematode located ventral and anterior in the flesh of the belly before the anal fin
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,36,7.26,1930,97,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,37,7.26,1930,80,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,38,7.26,1930,79,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,39,7.26,1930,71,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,40,7.26,1930,79,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,41,7.26,1930,66,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,42,7.26,1930,59,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,43,7.26,1930,65,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,44,7.26,1930,65,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,45,7.26,1930,62,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,46,7.26,1930,62,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.28.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,47,7.26,1930,53,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,48,7.26,1930,32,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,49,7.26,1930,41,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,50,7.26,1930,31,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,51,7.26,1930,33,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,52,7.26,1930,31,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,53,7.26,1930,30,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,54,7.26,1930,31,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,55,7.26,1930,27,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,56,7.26,1930,27,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,57,7.26,1930,26,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,58,7.26,1930,28,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,1279,59,7.26,1930,29,San Juan Island,48.477394,-123.067609,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: Reef at the East Side of False Bay
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,1,8.5,1963,101,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,2,8.5,1963,87,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,3,8.5,1963,82,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,4,8.5,1963,120,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,5,8.5,1963,95,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,1,0,0,1,0,Specific Location: Point at the East side of Eagle Cove - Nematode located in a curled ball or nodule located dorsally in the isthmus/throat
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,6,8.5,1963,93,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,7,8.5,1963,90,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,8,8.5,1963,108,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,9,8.5,1963,119,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,10,8.5,1963,126,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,11,8.5,1963,90,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,12,8.5,1963,106,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,13,8.5,1963,83,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,14,8.5,1963,112,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,15,8.5,1963,109,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,16,8.5,1963,82,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,17,8.5,1963,75,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,18,8.5,1963,90,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,19,8.5,1963,96,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,20,8.5,1963,67,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,21,8.5,1963,85,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,22,8.5,1963,93,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove - Unsual balck dot found on the left side behind the pectoral
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,23,8.5,1963,77,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,24,8.5,1963,92,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,25,8.5,1963,78,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove - Unsual black dot found on the right side of the posterior half of the body
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,26,8.5,1963,89,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,27,8.5,1963,94,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,28,8.5,1963,92,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,29,8.5,1963,69,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,30,8.5,1963,79,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,31,8.5,1963,95,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,32,8.5,1963,95,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,33,8.5,1963,76,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,34,8.5,1963,70,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,35,8.5,1963,74,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,36,8.5,1963,64,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,37,8.5,1963,35,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.29.2018,Kara B. Skaw,Anoplarchus purpurescens,17418,38,8.5,1963,51,San Juan Island,48.458313,-123.028083,49,48.458313,-123.028083,0.02632,0,0,0,0,0,Specific Location: Point at the East side of Eagle Cove
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,1,6.2,1951,89,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,2,6.2,1951,94,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,3,6.2,1951,92,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,4,6.2,1951,59,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,5,6.2,1951,114,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,6,6.2,1951,93,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,7,6.2,1951,101,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,8,6.2,1951,94,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,9,6.2,1951,54,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,10,6.2,1951,95,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,11,6.2,1951,63,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,1,0,1,0,0,Specific Location: False Bay - Nodule found on the left side of the dorsal fin between fin rays
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,12,6.2,1951,63,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,13,6.2,1951,61,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,14,6.2,1951,71,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,15,6.2,1951,67,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,16,6.2,1951,86,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,17,6.2,1951,100,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay - 3-4 Unusual black dots found on the posterior half of the body near the cadual peduncle
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,18,6.2,1951,99,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,19,6.2,1951,73,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,20,6.2,1951,100,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,21,6.2,1951,62,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,22,6.2,1951,95,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,23,6.2,1951,74,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
11.30.2018,Kara B. Skaw,Anoplarchus purpurescens,16474,24,6.2,1951,80,San Juan Island,48.481007,-123.071984,45,48.479124,-123.069841,0.06038,0,0,0,0,0,Specific Location: False Bay
